111916170;Italia;1
111916194;Pasaje 15;1
111916208;PRIMAVERA;1
111916215;Los Rosales;4
111916219;Calle 8;9
111916220;Prol. Gabriel Torres;21
111916225;H-5;3
111916227;Alfonso Ugarte;1
111916233;Raul Porras Barrenechea;8
111916237;Sebastian Luna;2
111916248;Avenida A;1
111916254;Antarqui;1
111916259;Cieneguilla;4
111916262;Azahares;2
111916270;Los Heroes;1
111916275;Calle 12;1
111916277;Jose Mendizabal;2
111916282;Los Jazmines;8
111916287;Calle 29;2
111916291;San Antonio;12
111916302;La Paz;9
111916305;Fray Luis de Leon;4
111916313;Republica de Venezuela;1
111916315;Las Magnolias;4
111916320;ALFONSO UGARTE;4
111916344;Jose Carlos Mariategui;1
111916357;Jose Quiñones;1
111916371;SAN FRANCISCO DE LA CRUZ;4
111916392;Calle 64;1
111916415;Las Sábilas;2
111916418;Independencia;6
111916421;Media Luna;1
111916430;Trebol Azul;2
111916433;Mariscal Agustin Gamarra;1
111916436;Los Estructurales;2
111916443;Villa Rica;3
111916480;Calle 87;1
111916483;Las Dacitas;4
111916489;Manuel Pasos;5
111916499;Hualgayoc;2
111916526;Jose Galvez;1
111916529;Osa Mayor;2
111916537;Pasaje 64;1
111916538;José Olaya;1
111916543;Los Laureles;7
111916549;Pastaza;3
111916550;La Kilca;1
111916560;Calle 4;2
111916578;Simone Mantin;1
111916581;Alfredo Bambaren;4
111916584;Las Violetas;5
111916592;Ica;3
111916597;Los Cerezos;10
111916608;Monte Pacay;1
111916610;Los Colonos;3
111916615;Calle 1;1
111916628;Calle 13;7
111916629;Perene;2
111916670;Indoamerica;20
111916673;Mariano Necochea;1
111916680;Atusparria;1
111916682;Trinidad;5
111916686;NAZARETH;1
111916715;Calle 18;1
111916724;LOS PROCERES;3
111916729;CALLE 21;3
111916750;Manuel Portocarrero;2
111916755;Rembrandt;1
111916797;Cajamarca;1
111916802;Padre Guatemala;1
111916810;Piura;1
111916821;Calle 4;5
111916822;Progreso;2
111916827;Galilea;3
111916830;Luis Pasteur;2
111916837;Cano;1
111916846;Manuel Santos;1
111916853;Las Palmeras;1
111916866;AVENIDA F;2
111916885;Pando Egusquiza;9
111916892;Calle 13;1
111916897;Enrique Nerini;2
111916905;Prolongacion Javier Prado Este;1
111916909;General Pedro Bermudez;6
111916917;Pucara;1
111916919;La Cascada;1
111916930;Rodrigo Franco;6
111916951;Nepeña;1
111916953;Los Eucaliptos;2
111916991;Abraha  Ballenas;2
111916999;Las Esmeraldas;2
111917002;HERMILIO VALDIZAN;1
111917009;CALLE R1;7
111917012;Las Herramientas;4
111917014;Segio Bernales;6
111917015;Ignacion Seminario;9
111917049;D;1
111917052;Cajamarca;1
111917053;Parque Fanny;1
111917064;Calle 3;1
111917065;Plaza de la Proporcion;2
111917066;La Madrileña;1
111917072;Los Transformadores;4
111917076;Calle 4;2
111917079;La Union;4
111917085;Manuel Alcedo;1
111917092;Las Mercedes;2
111917105;Augusto Rodin;1
111917107;Tarapaca;3
111917121;John F. Kennedy;3
111917131;Calle 10;1
111917145;PASAJE E3;3
111917152;Los Pescadores;8
111917156;Calle 54;1
111917159;Las Amzonas;3
111917164;4 de Diciembre;1
111917177;Almirante Miguel Grau;5
111917182;Cayetano Heredia;2
111917185;Las Moras;1
111917214;Jose de San Martin;3
111917217;Noregua;1
111917219;Los Granados;1
111917221;El Carmen;1
111917244;Abraham Valdelomar;4
111917262;Camacharca;2
111917278;Arica;2
111917292;Buena Vista;1
111917302;Daniel Alcides Carrion;2
111917307;Jose Olaya;2
111917343;Ricardo Aicardi;2
111917366;Los Cipreses;1
111917373;Via Central;2
111917397;Calle 15;4
111917404;27 de Noviembre;2
111917405;Los Ruiseñores;4
111917409;CALLE 58;2
111917415;Francisco Gerrero;1
111917422;Calle 73 A;1
111917435;Ccoriraya;1
111917470;Vista Bella;1
111917471;Jose de San Martin;1
111917476;Los Guindos;3
111917478;EL Comercio;1
111917490;El Promocion;1
111917498;Garcilaso de la Vega;3
111917506;Carlos Malpica;2
111917510;Santo Domingo;1
111917511;Gino Rafo;1
111917518;Camino Real;1
111917531;Centenario;2
111917537;Isabel Flores DE Olivia;1
111917558;Daniel Alcides Carrion;2
111917562;Pasaje 1;2
111917563;Volcan Misti;9
111917564;Jose Olaya;1
111917570;Los Pinos;1
111917575;Calle 32;1
111917592;San Sebastian;1
111917608;Alipio Ponce;3
111917611;Leoncio Prado;4
111917631;Vicchay;1
111917635;Jr Morro de Arica;2
111917651;Ebenezer;2
111917661;28 de Julio;1
111917671;Santa Isabel;4
111917680;Puerto Mollendo;3
111917687;Alfonzo Alvarado;1
111917693;Rufino Torrico;1
111917695;Las Orquideas;2
111917703;Los Alamos;2
111917714;Nevado Conquis;1
111917718;Convento;4
111917736;Justo Pastor D.;3
111917748;Ladislao Graña;1
111917753;Agricultura;17
111917771;Carlos Issol;1
111917774;Las Ponciana;2
111917784;Central;1
111917803;Jose Manuel Ubalde;2
111917810;Daniel Portocarrero;3
111917819;Escorpion;2
111917824;Elias Aguirre;3
111917835;Los Rieles;1
111917858;Hipolito Unanue;1
111917877;Los Claveles;3
111917882;Ayacucho;15
111917884;Union;1
111917888;Moyobamba;2
111917890;Los Halcones;1
111917896;Pasaje 5;2
111917909;Las Florestas;1
111917911;San Alberto;1
111917920;Prol. Maria Parado de Bellido;1
111917927;9 De Diciembre;1
111917928;Luigui Pirandello;1
111917932;CAMINO REAL;3
111917956;Los Alamos;5
111917958;Coata;1
111917961;Begonia;3
111917987;Calle 2;1
111918025;Rio Seco;2
111918027;Las Retamas;1
111918029;Simon Bolivar;7
111918040;ARTURO ARMERO;1
111918043;Italia;1
111918053;Cabo Blanco;2
111918066;Calle 1;1
111918069;Juana De Arco;1
111918072;Espigon;2
111918075;Los Pinos;2
111918080;Calle 37;1
111918084;San Martin de Porres;18
111918088;Los Robles;1
111918095;Las Cruces;1
111918101;MANUEL LECCA;5
111918105;CALLE D;1
111918132;Chuquitanta;2
111918138;Jorge Chavez;1
111918141;Ollantay;1
111918155;Los Jazmines;1
111918164;San Andres;2
111918165;Francisco Bolognesi;1
111918168;Los Saucos;6
111918172;Calle 39;1
111918177;Santa Maria;3
111918181;Luis de la Puente Uceda;7
111918188;Las Magnolias;4
111918190;Santa Rosa;1
111918194;Mariano de los Santos;1
111918203;Talara;1
111918220;MONSERRATE;1
111918222;Los Claveles;2
111918229;Victor Arias;1
111918247;Los Olivos;1
111918252;Calle 5;2
111918253;Pisco;2
111918259;Alameda 5;1
111918288;Loja;3
111918296;Jacaranda;2
111918320;Pasaje 17;3
111918321;Yahuar Huaca;1
111918337;San Martin de Porres;17
111918348;Las Crucetas;1
111918369;Los Alfareros;1
111918396;Los Heroes;4
111918403;Jose Olaya;1
111918408;Los Laureles;3
111918414;Paso de Desnivel;2
111918415;La Herradura;1
111918426;Prolongacion Progreso;1
111918444;Huarmey;1
111918457;Ica;1
111918469;Valles del Sur;1
111918470;Jesus Morales;3
111918480;Brasil;1
111918490;EL MONTON;1
111918511;3 de Octubre;5
111918519;Las Brisas;3
111918532;Juan Pablo II;20
111918534;Tingo Maria;1
111918538;Mariano Melgar;3
111918545;Ate;8
111918564;Nicolas Ayllon;3
111918580;LOS PRECURSORES;3
111918586;Principal;1
111918592;Abancay;1
111918603;Hawai;6
111918605;Alameda de los Misioneros;1
111918629;Integracion;4
111918637;Cicunvalacion;4
111918648;Los Incas;18
111918658;Pacto Andino;2
111918660;Los Laureles;1
111918665;Calle 3;1
111918666;Patria Libre;4
111918677;Calle 4;13
111918683;Gabriel Torres;3
111918685;Alejandro Bertello;2
111918699;Manuel Quiroz H.;2
111918732;Calle 1;2
111918743;A;2
111918745;Calle 13;3
111918747;Juan Pablo II;3
111918761;SANTA CRUZ;5
111918774;Santa Rosa;1
111918777;Almirante Miguel Grau;1
111918782;Castrovirreyna;1
111918790;Ampliacion 10 de Octubre;1
111918793;Lorenzo Astral;4
111918801;Jose Antonio de Sucre;8
111918811;Berlin;2
111918813;Virgen de la Mercedes;2
111918819;Los Girasoles;2
111918825;Pasaje 23;3
111918834;El Paraiso;2
111918849;Calle 95;4
111918854;SANTA TERESA;1
111918917;Calle 3;2
111918918;Playa Hermosa;1
111918919;La Libertad;1
111918934;San Pedro;1
111918951;Manuel Scorza;1
111918955;Carlos Alvarez;2
111918979;Los Crisantemos;1
111919002;Enrique Palacios;1
111919010;Prol. Jose Carlos Mariategui;3
111919025;Las Castañitas;2
111919028;HUANCAVELICA;1
111919030;Almirante Miguel Grau;1
111919033;Lima;7
111919038;Las Vegas;2
111919046;Loreto;9
111919048;Cerro de Pasco;1
111919051;Baltazar Grados;4
111919057;Nestor Bermudez;1
111919066;Virgen Del Carmen;1
111919074;El Carmen;1
111919082;San Cesar;1
111919118;Las Jacarandas;4
111919124;Martin Lutero;1
111919148;Jose Gonzales Gonaza;10
111919159;PARQUE ZONAL;4
111919160;José Olaya;1
111919165;Los Lirios;3
111919167;El Triunfo;8
111919182;Calle 41;2
111919185;La Union;1
111919191;César López Silva;2
111919211;Augusto Salazar Bondy;2
111919227;Jordan;1
111919238;Pasaje 31;2
111919240;JOSE SANTOS CHOCANO;3
111919247;Doña Ana;1
111919270;5 de Agosto;8
111919281;Jr. Huancayo;4
111919299;Los Agroquimicos;2
111919301;Circunvalación;1
111919314;Consuelo;1
111919323;Nueva Esperanza;1
111919327;El Centenario;2
111919331;Pedro Davalos;1
111919332;Junin;3
111919354;CALLE A-7;1
111919362;Alameda Jose Maria Corbacho;1
111919367;Camana;5
111919376;Mateo Cerezo;1
111919383;Arica;1
111919400;Jose Higinio;2
111919403;Pablo Risso;1
111919412;Viña la Reina;1
111919442;San Ricardo;5
111919455;Suecia;2
111919466;Austral;1
111919476;Chimbote;3
111919479;Ayacucho;2
111919492;Calle 108;2
111919493;Pasaje 4;1
111919501;E;1
111919509;Ernesto Krundieck;1
111919521;SANTA INES;1
111919524;7 De Diciembre;1
111919529;Calle 75;1
111919530;Puerto Chicama;4
111919532;Las Lilas;1
111919537;Almirante Miguel Grau;2
111919538;Maria Parado de Bellido;1
111919555;Ciro Alegria;1
111919603;Adolfo King;1
111919608;Calle B;2
111919611;Las Azucenas;6
111919696;San Vicente;1
111919700;Manuel Estrada;1
111919709;Tacmira;1
111919710;Hipolito Unanue;1
111919717;CESAR VALLEJO;1
111919742;Los Halcones;1
111919748;Pasaje 43;1
111919776;Santa Isabel;1
111919777;Francisco Pizarro;1
111919798;Calle 38;2
111919800;Las Orquideas;2
111919803;Hugo Ricra;1
111919806;Masrical Oscar Raul Benavides;5
111919852;Pino;4
111919853;Lambayeque;1
111919877;Republica de Venzuela;4
111919879;Las Retamas;1
111919884;Angel Arata;1
111919895;Ismael Bueno;1
111919929;Elias Aguirre;2
111919933;Presindencial;2
111919939;20 de Julio;1
111919944;Calle 8;1
111919949;Sangarara;1
111919952;Alfonso Ugarte;1
111919957;Calle C;1
111919962;Tacna;2
111920000;Calle 111;5
111920001;Pasaje 5;1
111920014;La Florida;4
111920020;Los Sauces;2
111920027;La Paralela;1
111920042;Santa Rosa;1
111920048;LL;6
111920063;Colectora Industrial;13
111920096;SAN FRANCISCO;1
111920105;Pisagua;9
111920106;Lanceros de la Union;1
111920111;Alameda;3
111920117;Ramon Castilla;1
111920148;Italia;5
111920153;Los Adefologos;1
111920155;Cuba;1
111920164;Nicolas Ayllon;1
111920173;Universitaria;4
111920180;Los Pineros;2
111920182;Elmer Faucett;12
111920185;Calle 2;3
111920203;GUZMAN;1
111920213;Las Garzas;1
111920215;Sebastian Luna;2
111920218;Andres Avelino Caceres;7
111920232;Antares Norte;1
111920235;Los Arboles;1
111920240;Azangaro;1
111920248;Los Heroes;2
111920260;Los Lanceros;1
111920273;Los Sociologos;1
111920291;Canaan;1
111920296;Simon Bolivar;11
111920315;Los Cedros;3
111920328;Los Claveles;1
111920333;Boyaca;1
111920335;Victor Criado y Tejada;6
111920341;LOS MILAGROS;2
111920346;Calle 12;2
111920348;Juan Manuel Scorza;5
111920351;Avenida Enrique Fermi;5
111920353;Los Olivos;7
111920358;Calle 5;1
111920376;Granaderos;1
111920388;Tiahuanaco;2
111920391;Amazonas;1
111920394;Loma de Las Gardemias;4
111920405;Napoles;2
111920415;Jose Davila;1
111920420;Los Geranios;3
111920430;La Cultura;9
111920439;Calle 20;1
111920446;24 de Julio;1
111920451;Calle 88;1
111920457;Hanan Cusco;7
111920475;Los Algarrobos;4
111920483;Jerusalen;3
111920487;Meliton Carbajal;3
111920507;Cahuide;1
111920532;Principal;9
111920536;San Pablo;5
111920545;Restauracion;2
111920547;Las Mandarinas;1
111920568;Los Cerezos;1
111920573;Bellavista;3
111920586;Calle 1;3
111920606;Los Palmos;1
111920618;Malecon de la Amistad Este;4
111920625;Las Camelias;4
111920630;Almirante Miguel Grau;9
111920643;America Unamarca;12
111920648;Central;5
111920653;Trinidad;7
111920657;NAZARETH;1
111920661;Cusco;3
111920672;Los Girasoles;6
111920678;Pasaje 21;1
111920686;LOS PROCERES;3
111920688;El Pacifico;3
111920691;Calle 21;1
111920693;La Cascada;2
111920699;Los Rosales;3
111920711;Alameda del Alba;2
111920712;Manuel Portocarrero;3
111920748;Universitaria;1
111920760;Pasaje 8;3
111920779;Los Tilos;3
111920796;Canta;4
111920813;Las Palmeras;3
111920839;Calle 1;1
111920841;Victor Pareja Quintanilla;1
111920853;PASAJE B;1
111920856;San Jorge;1
111920857;Enrique Montes;3
111920876;CALLE 7;1
111920877;Pucara;10
111920890;Rodrigo Franco;1
111920905;Bajada las Cabrillas;1
111920918;Bermuda;3
111920932;Pedro Alas;3
111920937;F;2
111920939;Los Proceres;1
111920941;El Parque;1
111920946;La Colina;2
111920962;HERMILIO VALDIZAN;2
111920970;Republica;14
111920972;Las Higueras;1
111920985;Arica;1
111920994;Los Cactus;3
111920999;Braulio Bondini S.;1
111921007;Los Industriales;4
111921012;CAJAMARCA;1
111921016;Saenz Peña;2
111921024;Calle 3;3
111921029;Francisco Bolognesi;3
111921037;Progreso;1
111921045;Manuel Alcedo;1
111921063;Rio Grande;1
111921081;Joaquin Torrico;3
111921084;Monzon;1
111921099;Los Nardos;1
111921105;Pasaje E;1
111921124;4 de Diciembre;1
111921129;CALLE 7;1
111921137;Almirante Miguel Grau;4
111921145;Las Moras;1
111921174;Jose De san Martin;1
111921181;EL Carmen;1
111921194;EL PINO;1
111921199;La Cumbe;1
111921205;Lupulo;1
111921217;Alameda Elias Aguirre;1
111921222;Camacharca;1
111921225;La Paz;1
111921230;Angamos;8
111921260;Los Jacintos;1
111921292;La Venturosa;8
111921302;Canta Gallo;2
111921308;Hipolito Unanue;10
111921315;Carlos Dellepiani;1
111921326;Los Cipreses;2
111921334;Jorge Basadre;5
111921341;Deacon Y Wiesse;3
111921359;Juan Velasco Alvarado;12
111921378;Los Tulipanes;1
111921388;Huancahihuylas;5
111921390;Almirante Miguel Grau;2
111921396;Rosario Del Solar;5
111921406;Los Alamos;1
111921421;Contralmirante Mariategui;4
111921424;Manuel Vidaurre;1
111921426;Vista Bella;3
111921434;El Condor;10
111921437;Venecia;1
111921447;ALMIRANTE MIGUEL GRAU;2
111921454;Gracilaso de la Vega;1
111921456;Acomayo;3
111921457;Macedonia;1
111921462;RAMIRO MERINO;1
111921466;Arequipa;4
111921467;Girasoles;1
111921481;Siberia;2
111921487;Los Andenes;1
111921489;Centenario;1
111921499;Micaela Bastidas;2
111921516;Daniel Alcides Carrion;1
111921522;Jose Paez;3
111921525;Panplona;1
111921528;Los Pinos;1
111921533;Chipre;3
111921535;La Marina;3
111921550;San Sebastian;4
111921554;Manuel de la Torre;1
111921559;Ricardo Palma;2
111921566;Alipio  Ponce Palacios;1
111921582;Los Cisnes;1
111921601;Pasaje 4;1
111921607;Los Jazmines;6
111921614;Juan Velasco;1
111921642;Las Lilas;1
111921696;Calle 2;6
111921700;San Felipe de las Casas;4
111921705;El Remo;2
111921710;Lago Titicaca;3
111921720;Calle B;2
111921721;Micaela Bastidas;12
111921723;Las Azucenas;1
111921728;Alameda Ballesta;9
111921729;Manchay;26
111921744;Los Angeles;1
111921783;1 de Mayo;14
111921790;Pozuso;1
111921793;San Martin;1
111921794;Fermin Diez Canseco;1
111921797;Los Robles;1
111921801;Calle 47 D;1
111921836;Angel de la Guarda;4
111921844;Ayacucho;1
111921854;Del Malecon;3
111921858;Pasa je 5;1
111921866;Edilberto Ramos;1
111921869;Calle 16;4
111921886;Santa Lucía;7
111921889;9 de Agosto;2
111921890;Luigui Pirandello;1
111921899;SANTA ROSA;2
111921905;Lircay;3
111921937;Cordillera Blanca;3
111921951;El Granadal;3
111921955;Pedro Ruiz Gallo;1
111921959;San Francisco;3
111921972;Calle 28;1
111921974;Lambayeque;3
111921976;San Judas Tadeo;9
111921980;MAGALLANES;1
111921985;Ramon Castilla;5
111922002;Simon Bolivar;5
111922008;Los Angeles;1
111922013;Ascope;2
111922015;Toulon;2
111922021;Los Duraznos;1
111922047;1 de Octubre;4
111922053;Calle36;1
111922055;La Alborada;1
111922057;San Martin de Porres;1
111922074;Manuel Jaramillo;3
111922078;CALLE E;1
111922079;Rancas;2
111922087;Marcavilca;1
111922094;AVENIDA 7;2
111922105;Chuquibamba;1
111922128;Los Gilgeros;3
111922140;28 de Julio;3
111922154;Luis de la Puente;2
111922161;Las Magnolias;1
111922172;Rinconada Del Lago;23
111922174;Las Palmeras;1
111922177;Husares de Junin;1
111922179;Antunez de Mayolo;2
111922189;Valladolid;3
111922195;Los Claveles;1
111922202;Victor Andres Belaunde Terry;16
111922214;Pedro Silva;10
111922220;Los Olivos;1
111922256;Independencia;1
111922294;Calle 1;1
111922297;Julio Bellido;2
111922308;Calle 20;1
111922325;Santa Cecilia;6
111922338;Sedimentacion;2
111922371;Los Heroes;9
111922385;EL Alamo;1
111922405;Santa Monica;2
111922409;Luis Galvani;1
111922431;Tambo de Mora;2
111922434;Apurimac;1
111922437;Los Cedros;1
111922458;Jose Sabogal;1
111922468;Calle 120;3
111922470;Juan Mejia Baca;1
111922483;San Marcos;1
111922484;General Hoyos Rubio;1
111922487;Malecon Chillon;1
111922512;Ambato D;10
111922513;Mariano Melgar;1
111922517;Central;1
111922548;Yen Escobedo Garro;1
111922552;Estrella;1
111922561;PEREZ DE TUDELA;1
111922562;La Capilla;1
111922564;SAN MIGUEL;4
111922567;Abancay;3
111922572;Calle 9;5
111922575;Las Dalias;1
111922586;Callle J;4
111922604;Tupac Amaru;2
111922605;Integracion;3
111922609;Mercedes Indacochea;3
111922613;CIRCUNVALACION;1
111922622;Oscar Rojas;2
111922626;Diego de Almagro;4
111922642;Piura;6
111922660;San Pablo;1
111922682;LAS VIOLETAS;2
111922689;Tamer;1
111922697;Comandante JuanF.;1
111922703;Jiron 8;4
111922713;Calle 1;6
111922721;Los Moros;2
111922723;DOMINGO DE LA PRESA;1
111922728;Juan Pablo II;2
111922733;24 de Octubre;9
111922743;General Montague;1
111922745;3 de Octubre;2
111922750;Calle 7;1
111922756;Guadalajara;2
111922764;Rodolfo Beltran;1
111922766;Las Tunas;3
111922769;Tinta;3
111922770;Huascar;2
111922775;Jord Cochrane;1
111922780;Augusto Bernardino Leguia;2
111922812;Euro;1
111922820;PERU;1
111922823;San Jose;1
111922847;Calle O3;1
111922872;Los Brillantes;1
111922887;Cuzco;1
111922897;Los Libertadores;2
111922900;Los Follajes;4
111922902;Calle 3;4
111922919;San Pedro;4
111922922;Alejandro Deustua;1
111922923;Mano de Velasco;1
111922941;Rio de la Plata;4
111922948;Arequipa;7
111922958;VENCEDORES DE HUAMANGUILLA;2
111922964;Los Crisantemos;4
111922969;Calle 1;1
111922982;Calle 14;2
111922984;Juan Parra del Riego;1
111922987;Enrique Palacios;1
111923010;Las Casuarinas;2
111923013;Huancavelica;7
111923015;Almirante Miguel Grau;2
111923020;Cataluaña;2
111923021;Roma;1
111923028;Ancash;1
111923049;Bernardo Alcedo;1
111923059;El Carmen;1
111923063;Pedro Bertonelli;2
111923072;El Pedregal;1
111923077;La Cultura;2
111923090;La Estrellas;4
111923100;V1;4
111923116;Arica;1
111923119;Iquitos;1
111923144;PARQUE ZONAL;1
111923156;Plaza Principal;1
111923170;Calle 41;12
111923174;La Union;5
111923190;Hiladas;1
111923202;Tarma;7
111923229;Jose Santos Chocano;14
111923236;Los Nardos;4
111923238;Doña Elsa;1
111923262;5 Estrellas;2
111923276;Maria Parado de Bellido;6
111923291;Los Agrologos;5
111923296;Barraquilla;1
111923329;Los Neumaticos;2
111923346;Calle A;5
111923364;Las Peras;2
111923370;Mateo Pumacahua;8
111923386;Los Carrizos;1
111923391;Buenaventura Aguirre;11
111923416;Viña la Reina;3
111923463;Alheli;1
111923464;Mar de Plata;1
111923466;Leoncio Prado;8
111923471;Autria;2
111923487;Jorge Broaggi;2
111923494;Del Aguila Reategui;3
111923509;Calle 15;3
111923523;Calle 5B;1
111923528;Santa Gertrudis;7
111923537;Puerto España;1
111923544;Almirante Miguel Grau;1
111923545;Maria Parado de Bellido;2
111923565;Bartolome Herrera;3
111923569;Los Laureles;3
111923578;Bogota;7
111923581;Jose del  Carmen V.;2
111923596;Eloy Ureta;1
111923618;Las Azaleas;2
111923628;Carlos Gil;9
111923631;Las Pleyades;3
111923637;Mateo Pumacahua;7
111923641;Central;2
111923660;Viena;2
111923666;Los Forestales;2
111923679;1 de Mayo;1
111923680;Los Pinos;1
111923689;SAN MARTIN;1
111923693;2 de Mayo;1
111923726;Tacala;1
111923753;Union;4
111923754;Jorge Chavez;9
111923757;Morropon;1
111923764;Calle 11;2
111923765;Pasaje 43;1
111923780;Salvador Rosa;1
111923781;Fortaleza;1
111923793;Santa Isabel;1
111923794;Francisco Pizarro;4
111923801;Camino Real;1
111923802;Pumacahua;4
111923817;LAS ORQUIDEAS;2
111923836;Nevado Pumawiri;14
111923838;Los Claveles;1
111923846;Jose Gabriel C.;1
111923853;El Farallon;1
111923854;San Pedro;2
111923856;Calle 2;4
111923865;El Risco;1
111923869;Pinos del Valle;2
111923870;Lambayeque;1
111923883;Las Azucenas;2
111923886;Condomar;1
111923906;Los Angeles;1
111923911;Arturo Garcia Salazar;1
111923917;MICAELA BASTIDAS;1
111923921;Cromotex;1
111923926;Villa de los Reyes;1
111923937;Calle 1;1
111923938;Pasaje 12;1
111923939;Willian Shakespeare;1
111923946;Los Pinos;1
111923963;Calle 8;2
111923971;Alfonso Ugarte;1
111923976;Calle C;1
111923982;Honduras;5
111923984;ALMIRANTE MIGUEL GRAU;1
111924012;MYASA;1
111924019;Calle 11;9
111924026;Los Jazmines;8
111924033;La Florida;2
111924035;San Alberto Soto;2
111924046;La Pampilla;1
111924059;Las Madreselvas;2
111924067;Lizardo Montero;7
111924070;Rimac;11
111924077;Antonio Vargas;1
111924085;Belen;1
111924099;Bolognesi;4
111924113;Pedro Ruiz Gallo;3
111924131;Alameda;2
111924132;Majes;1
111924139;Las Begonias;5
111924150;Rio Tambo;1
111924152;Las Rocas;3
111924157;Amaru Yupanqui;8
111924160;Lloque Yupanqui;3
111924167;Trapiche;1
111924168;Jacaranda;2
111924171;Micaela Bastidas;1
111924173;Los Electricistas;2
111924178;Cabo Pantoja;2
111924184;Nicolas Ayllon;1
111924206;Primera Transversal;1
111924217;Calle 8;3
111924220;Las Crucetas;1
111924225;Alfonzo Ugarte;4
111924226;Manuel Jose villaran;3
111924233;Las Garzas;3
111924236;Hortencia;1
111924238;Andres Avelino Caceres;2
111924249;Jerez;5
111924253;Monaco;2
111924255;Los Arboles;10
111924260;Azangaro;2
111924268;Los Heroes;2
111924270;Del Pinar;2
111924274;Pasaje 58;1
111924292;29 de Agosto;1
111924293;Los Tacones;1
111924298;PROLONGACION RAMON VARGAS MACHUCA;1
111924318;Alfonso Ugarte;1
111924328;Talara;8
111924329;Ica;1
111924331;Apurimac;4
111924334;Los Cedros;7
111924362;EL Merlin;1
111924366;Pedro Venturo;1
111924377;Piura;1
111924383;Alameda C;2
111924393;Santa Rita;6
111924397;MANCO CAPAC;8
111924401;Cartago;1
111924406;Tiahuanaco;1
111924445;Yauca;1
111924457;Calle 20;2
111924495;Los Algarrobos;2
111924500;Avenida A;1
111924507;Mercaderes;5
111924539;Calle 3;3
111924551;Calle 4;1
111924554;La Pinta;1
111924556;San Pablo;1
111924557;G;3
111924559;Alcamo;1
111924565;Restauracion;1
111924575;Las Violetas;3
111924585;Apurimac;3
111924588;Los Cerezos;6
111924661;Industrial;3
111924664;Mariano Necochea;1
111924671;Atusparia;2
111924677;Nazareth;4
111924679;Los Eucaliptos;2
111924684;BENJAMIN CAYO;2
111924686;VIRGEN DE CHAPI;6
111924699;Zacatecas;3
111924703;Eten;3
111924706;Los Próceres;5
111924726;Las Diamelas;1
111924742;Huancapi;1
111924745;Mariscal Ramon Castilla;1
111924754;Tupac Amaru;1
111924755;Inti Raymi;4
111924780;Pasaje 8;1
111924783;Sabadell;2
111924796;Francisco Bolognesi;3
111924803;Calle 4;3
111924806;La Rosa Lozano;1
111924809;Galicia;1
111924816;Canta;1
111924819;Las Margaritas;5
111924825;Manuel Sanchez Carrion;4
111924866;Los Naranjos;1
111924872;Pasaje B;1
111924876;Enrique Nereni;2
111924878;25 de Enero;1
111924900;Santa Rosa;13
111924913;Tiziano Muños;1
111924937;BERNARD DE BALAGUER;1
111924951;Pedro Alcocer;1
111924952;Zarumilla;11
111924956;F;3
111924960;Av. Del Parque;8
111924967;San Jose;1
111924980;Santander;2
111924983;Alameda del Premio Real;2
111924989;Tambo;1
111924991;Las Hiedras;2
111924996;Andres Razuri;3
111925006;Tupac Amaru;1
111925013;Los Cactus;1
111925024;Pablo Arguedas;1
111925031;CAJAMARCA;1
111925038;Los Libertadores;4
111925055;Calle 40;3
111925056;Progreso;1
111925060;San Pedro;1
111925063;Alejandro Ortiz;1
111925108;Arequipa;1
111925119;Condebamba;3
111925152;Paracas;1
111925180;Los Tulipanes;6
111925197;Lima;10
111925207;Ancash;5
111925210;Los Abetos;8
111925230;Virrey Toledo;4
111925238;El Carrizal;5
111925241;Calle 2;5
111925258;San Juan;9
111925266;Calle A;4
111925282;Las Palomas;1
111925284;Sevilla;5
111925287;Angamos;5
111925319;Daniel Alcides Carrion;6
111925327;Palmira;1
111925329;Los Lirios;1
111925341;19 de Julio;1
111925346;Calle 2;1
111925351;San Pedro de Lloc;1
111925365;Hipólito Unanue;2
111925372;Carlos Dellepiani;2
111925385;Chimu;1
111925398;Dean Valdivia;1
111925409;Los Nardos;3
111925418;Salta;1
111925419;ERMINIO HERNANDEZ;1
111925422;Los Ruiseñores;1
111925426;Calle 58;5
111925434;6 de Diciembre;4
111925439;Calle 70;1
111925446;Las Praderas;1
111925448;Maria Parado de Bellido;5
111925458;Huayna Capac;1
111925470;Tungasuca;2
111925484;Jose de San Martin;1
111925491;El Condor;1
111925495;Perdro Garezon;4
111925498;San Felipe;2
111925503;El Porvenir;1
111925507;PICO TUTUPACA;4
111925508;La Esperanza;1
111925514;Machi Picchu;3
111925519;RAMIRO MERINO;3
111925553;Antonio Portugal;3
111925554;Micaela Bastidas;1
111925571;DANIEL ALCIDES CARRION;1
111925577;Jose Paez;1
111925580;Pamplona;1
111925585;Eleazar Guzman y Barron;1
111925590;Pontevedra;2
111925597;Los Recuerdos;3
111925610;Manuel de la Torre;5
111925625;Leoncio Prado;3
111925630;Avenida 1;1
111925632;Teniente General FAR Jorge Chamot;4
111925649;Morro de Arica;2
111925668;Calle 15D;1
111925672;Salvador Carmona;1
111925673;Florida;10
111925675;28 DE JULIO;1
111925732;Copacabana;2
111925750;Pedro Jose Miota;15
111925758;El Remo;1
111925763;Ladislao Espinar;7
111925769;Madre Selva;1
111925776;Las Azucenas;3
111925789;Las Praderas;4
111925791;Simon Bolivar;3
