id;distancia;velocidad;costo;paths;factor_trafico
111914596;0.0682879;40.0;0.0017072;[];3
111914601;0.29271959999999997;40.0;0.0024393333333333333;[163599674];2
111914609;0.1296434;40.0;0.0032411;[111904497, 111943585, 111961046, 111967592];1
111914620;0.0384225;40.0;0.0009606;[111902729, 111918629, 111922605];5
111914634;0.0257448;40.0;0.0006436;[111897939, 111909238, 111963388];8
111914654;0.0512451;40.0;0.0012811;[111881286, 111892817];4
111914657;0.622994;40.0;0.0038937250000000002;[111918288, 111918658, 111938577, 163976585];1
111914659;0.1001416;40.0;0.00125175;[111924033, 111967838];4
111914661;0.4737514;40.0;0.005921900000000001;[];0
111914672;0.3636193;40.0;0.0022726;[111939510];2
111914679;0.0761736;40.0;0.0019043;[50219045, 50219337];2
111914681;0.1651063;40.0;0.0041277;[111947338, 172840635];1
111914684;0.4701144;40.0;0.002938225;[111918685, 111963625];1
111914685;0.9674059;40.0;0.00483704;[111910573, 111914117, 111916291, 111944271];0
111914689;0.0598381;40.0;0.001496;[111891820, 111902062];3
111914694;0.0702259;40.0;0.0017556;[111918084, 111942850];2
111914711;0.2738595;40.0;0.00342325;[41224960, 111893794, 111931450];1
111914713;0.0714687;40.0;0.0017867;[111893178, 111918979];2
111914720;0.0866532;40.0;0.0021663;[111917164];2
111914721;0.0504912;40.0;0.0006311;[111963476];8
111914724;0.1895237;40.0;0.0047381;[34188355, 111881356];1
111914731;0.0957313;40.0;0.0023933;[154967145];2
111914749;0.1559008;40.0;0.0012992000000000001;[111965736];4
111914756;0.4060067;40.0;0.0020300599999999998;[111893513, 111939261, 111963315, 160694171];2
111914776;0.0372522;40.0;0.0009313;[111934988];5
111914779;0.1744094;40.0;0.00087206;[111898402, 111936342, 111947289, 111951889, 111966764, 158444107, 172693214];6
111914781;0.0156824;40.0;0.0003921;[134752363];13
111914787;0.7929068;40.0;0.0198227;[111954539];0
111914797;0.0885909;40.0;0.0007382666666666668;[111911320, 111913586, 111955248, 111968514];7
111914806;0.516149;40.0;0.0021506333333333335;[40791311, 111893415, 111894823, 111917882, 111945809, 111963643, 111966908];2
111914813;0.0506184;40.0;0.0012655;[111936926, 111963320];4
111914826;0.12071109999999999;40.0;0.00150885;[111906505, 111908156, 111911039];3
111914827;0.0600361;40.0;0.0015009;[123992464, 173719377];3
111914832;0.1892567;40.0;0.0009462800000000001;[111908158, 111921230, 111925495, 111933599, 111937569, 111949084];5
111914851;0.2520331;40.0;0.0021003;[111938954, 111942189];2
111914852;0.20687329999999998;40.0;0.0025859;[111959449, 127157836, 153689071];1
111914856;0.1591829;40.0;0.0013265666666666667;[111884957, 111913338, 111918854, 111930609];4
111914872;0.513924;40.0;0.001835457142857143;[111912672, 111916885, 111935038, 111949511, 111949606, 111963213, 159453232];2
111914873;0.0457055;40.0;0.0011426;[37566352];4
111914877;0.1198369;40.0;0.00149795;[67801644, 68852735, 176509335];3
111914891;0.3275744;40.0;0.0020473500000000003;[39441400, 111935459, 246055424, 246056608];2
111914904;0.0530253;40.0;0.0013256;[111883040];4
111914914;0.3652193;40.0;0.0030434999999999998;[111882803];1
111914936;0.112734;40.0;0.0014092;[111892076];3
111914976;0.0543529;40.0;0.0013588;[111885469, 111898197];3
111914983;0.0820141;40.0;0.0020504;[34334772, 35920815];2
111915001;0.2847583;40.0;0.007119;[];0
111915018;0.2686606;40.0;0.0016791;[39411244, 111882198, 163573180, 163573182];3
111915041;0.6464453000000001;40.0;0.004040275;[111887067, 111910698, 111935443, 173113029];1
111915043;0.4263422;40.0;0.0035528666666666668;[28185509, 111895629, 111905015];1
111915057;0.126741;40.0;0.0031685;[111953429, 111955493];1
111915067;0.5148254;60.0;0.00171608;[111916905, 111948185, 144177514, 144177588];1
111915069;0.154872;40.0;0.00096795;[111919066];5
111915085;0.0357084;40.0;0.0008927;[111879795, 111935499, 111968667];5
111915088;0.16585660000000002;40.0;0.0020732;[111888034, 111893671, 111910326, 111912641, 111927520];2
111915094;0.1506712;40.0;0.0037668;[111919521, 111922820];1
111915106;0.2104024;40.0;0.00263005;[40268776, 40268969, 171581232];1
111915111;0.093482;40.0;0.002337;[];2
111915129;0.0972169;40.0;0.0024304;[111883312, 111933239];2
111915141;0.2442607;40.0;0.0008723571428571428;[111881838, 111888010, 111919877, 111932169, 111934149, 162878844];6
111915143;0.0580895;40.0;0.0014522;[39612651, 48029199];3
111915168;0.0506623;40.0;0.0012666;[111889559];4
111915170;0.1950814;40.0;0.004877;[38945937, 111894585, 111941073];0
111915193;0.0531129;40.0;0.0013278;[127471445];4
111915194;0.0312168;40.0;0.0007804;[111904641];6
111915199;0.1025654;40.0;0.0025641;[111899225, 111903490];2
111915209;0.1438978;40.0;0.0035974;[111895464, 111956085];1
111915211;0.081272;40.0;0.0020318;[34089836];2
111915221;0.1611627;60.0;0.001343;[11986252, 24281812, 129377286, 154081154];2
111915224;0.1478047;40.0;0.0018475499999999999;[111935464];2
111915235;0.17165940000000002;40.0;0.00214575;[72729831, 163847852];2
111915262;0.3595174;40.0;0.002995966666666667;[28746604, 28746607, 111885995, 111937701, 111947462];1
111915266;0.2436802;40.0;0.001523;[111880656, 111922078, 111939374, 143762682];3
111915267;0.11527;40.0;0.00144085;[111925230, 111931266, 126639680];3
111915269;0.1357839;40.0;0.0016973000000000001;[111890941, 111958596];3
111915270;0.081666;40.0;0.0010208;[111917152];5
111915278;0.3989764;40.0;0.0033248333333333337;[111879814, 111883312, 111944340, 111947093, 111952250];1
111915291;1.2461763000000001;40.0;0.0103848;[111904408, 111960934, 111962424, 111968255, 242768476];0
111915296;0.0311346;40.0;0.0007784;[111954033];6
111915338;0.1579132;40.0;0.0039478;[];1
111915342;0.1083069;40.0;0.0027077;[37566724];1
111915346;0.0689782;40.0;0.0017245;[35893684];3
111915347;0.4109209;40.0;0.010273;[111881931];0
111915350;0.0679741;40.0;0.0016994;[35139891, 111907035];3
111915354;0.11482859999999999;40.0;0.00143535;[111928558];3
111915369;0.4329248;40.0;0.00541155;[111931617];0
111915370;0.0555674;40.0;0.0013892;[111893942, 111902896, 111960249];3
111915378;0.1027563;40.0;0.0025689;[111888130, 111957825];1
111915395;0.1086985;40.0;0.0027175;[75039269, 75039271];1
111915405;0.3268442;40.0;0.0016342;[111880026, 111885668, 111887443, 111917563, 111922733, 111943265, 111952247];3
111915407;0.0688075;40.0;0.0017202;[111880854, 111885013];3
111915409;0.8769305;40.0;0.0031319;[34188321, 34188323, 111884274, 111893918, 111904618, 111912911, 111928855, 111943372];1
111915425;0.0529259;40.0;0.0013231;[111968390];4
111915428;0.0238945;40.0;0.0005974;[111885907, 111925879];8
111915451;0.0781052;40.0;0.0019526;[111906881, 111926558];2
111915472;0.2102222;40.0;0.0017518666666666667;[111879972, 111896450, 111924383];3
111915473;0.1597248;40.0;0.00199655;[111891599, 111905046, 111933779];2
111915477;0.0642844;40.0;0.0016071;[68170894, 90289128];3
111915552;0.1306025;40.0;0.0032651;[111922154, 111922458];1
111915563;0.2010944;40.0;0.0050274;[111907272, 111954486];0
111915573;0.2502974;40.0;0.0031287;[111898000, 111939279];1
111915576;0.9434703999999999;40.0;0.0033695428571428572;[17482584, 111918648, 111931112, 111932117, 143487639];1
111915581;0.3899834;40.0;0.00194994;[30103089, 111904959, 111946187, 111964226, 111967204, 162698455];2
111915589;0.42344329999999997;40.0;0.0026465;[111894863, 111912342, 111933664, 143779090];1
111915596;0.037597;40.0;0.0009399;[37927529];5
111915604;0.0446167;40.0;0.0011154;[37566290];4
111915606;0.21968369999999998;40.0;0.00274605;[111922964, 111938534];1
111915612;0.0228982;40.0;0.0005725;[134752363];9
111915629;0.143437;40.0;0.0035859;[72722717];1
111915632;0.1517652;40.0;0.00189705;[111880132, 111889464, 111921029, 111931814, 111945867, 163629403];2
111915639;0.0519393;40.0;0.0012985;[111903949, 111923631];4
111915649;4.4844136;40.0;0.006228361111111112;[111897427, 111898258, 111945726];0
111915654;0.6395881999999999;40.0;0.0026649499999999997;[111907758, 111923794, 111924070, 111926992, 111945039, 111950350, 111957504, 111962347];1
111915655;0.1198002;40.0;0.0014975000000000001;[111910948, 111931221];3
111915677;0.6052359;40.0;0.001163923076923077;[111889493, 111893007, 111910209, 111917506, 111932713, 111943034, 111944379, 111951744, 133576894];4
111915680;0.160908;40.0;0.0020113500000000003;[111920532];2
111915683;0.1615233;40.0;0.0013460333333333333;[90290403, 90290405, 111920348, 111968654];3
111915702;0.1259289;40.0;0.0031482;[111898310, 144177593];1
111915720;0.0163611;40.0;0.000409;[111932350, 122215628, 122236247];13
111915724;0.335689;40.0;0.0020980499999999997;[111890010, 111931244, 111966521, 162932645, 169320570];2
111915728;0.0481766;40.0;0.0012044;[122525603, 134894825];4
111915751;0.327447;40.0;0.00409305;[111919952];1
111915763;0.0744676;40.0;0.0018617;[111911538];2
111915791;0.0739158;40.0;0.0018479;[53787295];2
111915802;0.1216282;40.0;0.0030407;[111907636];1
111915807;0.3321905;40.0;0.0013841333333333334;[111918132];3
111915808;0.1785386;40.0;0.0014878333333333334;[111882018, 111954753];3
111915820;0.9600092;40.0;0.0026667;[111883083, 111884908, 111931895, 111940293, 111941135, 111962969];1
111915854;0.291545;40.0;0.0014577400000000001;[111895391, 111914300, 111917064, 111948755];3
111915861;0.3633812;40.0;0.0030282;[111947283, 111968496];1
111915863;0.157754;40.0;0.0013146333333333333;[111890142, 111955308];4
111915866;0.1968825;40.0;0.0049221;[111921729];0
111915870;0.456341;40.0;0.0019014333333333333;[111880590, 111885668, 111900668, 111922094, 111922733, 111939822, 111952247, 157909954];2
111915892;0.6759528;40.0;0.0024141285714285718;[47835015, 53718112, 103067272, 111887364, 111904892, 111945113, 126610718, 126610721];2
111915909;0.2690251;40.0;0.00134512;[67686831, 111882936, 111903199, 111958780];3
111915913;0.0524397;40.0;0.001311;[111932097, 163596992];4
111915920;0.2479432;40.0;0.0012397200000000001;[111884696, 111913161, 111951016, 111956974, 111957055];4
111915933;0.1550275;40.0;0.0038757;[111913976, 153107689];1
111915935;0.047349;40.0;0.0011837;[111910483, 111967670, 111968940];4
111915942;0.0923847;40.0;0.0023096;[67712791, 186174862];2
111915944;0.1531277;40.0;0.0009570749999999999;[111931052, 111955402];5
111915949;0.1738128;40.0;0.00217265;[115632387, 115632389];2
111915954;0.0632759;40.0;0.0015819;[35186064, 35186068];3
111915959;0.1035101;40.0;0.0025878;[25113909, 111936778];1
111915972;0.0951361;40.0;0.0011892;[111889792, 111904047, 111906869, 111938173];4
111915975;0.48062000000000005;40.0;0.0024031;[72397720, 111906408, 111916215, 111917877, 111926595, 127157824];2
111915978;0.3543828;40.0;0.0022149;[25113808, 111800029, 111821105, 111821220, 173679262];2
111916004;0.0334497;40.0;0.0008362;[111895614, 111961016, 111969780];6
111916005;0.029926;40.0;0.0007482;[111895528, 111952203];7
111916022;0.0932059;40.0;0.0023301;[111898569];2
111916033;0.0876082;40.0;0.0021902;[111894792, 111920014, 111924033, 111929080];2
111916041;0.20298929999999998;40.0;0.0012687;[111955748, 111967645, 163599674];4
111916042;0.2498781;40.0;0.006247;[];0
111916064;0.0168811;40.0;0.000422;[111886781, 111891482, 111940456, 111947544];12
111916075;0.0963591;40.0;0.002409;[111969075];2
111916078;0.2716463;40.0;0.0022637333333333336;[111887406, 111892903, 180527266, 180638219];2
111916080;0.1899604;40.0;0.001583;[144177520, 144179587, 144179591];3
111916091;0.152211;40.0;0.0038053;[68212687, 111963081];1
111916096;0.1586381;40.0;0.001321966666666667;[111895196, 111914435, 111926571];4
111916118;0.2111715;40.0;0.0017597666666666668;[111909389, 111920296, 111963012];2
111916119;0.057542;40.0;0.0014386;[111903259, 111916262];3
111916143;0.0901777;40.0;0.0007514666666666668;[111924445, 111965314, 172693213];7
111916160;0.3323261;40.0;0.002769366666666667;[111928206, 111961199, 173115255];1
111916169;0.1530697;40.0;0.0038267;[111799854, 111924167];1
111916170;0.1850963;40.0;0.0046274;[];1
111916194;0.0563543;40.0;0.0014089;[111938202, 111967083];3
111916208;0.0085742;40.0;0.0002144;[111885511, 111899554, 111965064, 111969214];24
111916215;0.4266598;40.0;0.002666625;[111889412, 111915975, 111930900, 127157825, 127157832, 127157833];1
111916219;0.5842107;40.0;0.0016228222222222223;[111893513, 111906632, 111918677, 111938415, 111939261, 111941501, 160694171, 172700282];3
111916220;1.4651079;40.0;0.0017441809523809524;[64255182, 111891574, 111893445, 111908721, 111921866, 127471382, 127471427, 127471428, 127471429, 127471440, 127471444, 127471446, 127704319, 143762673, 159091227, 168247383];3
111916225;0.081022;40.0;0.0006751666666666667;[111912082, 111928124, 111954048];7
111916227;0.1027307;40.0;0.0025683;[159091227];1
111916233;0.6487649;40.0;0.0020274;[111883026, 111885939, 111886334, 111904465, 111911794, 111933511, 111938811, 125812099, 125812102];2
111916237;0.020488100000000002;40.0;0.0002561;[111920215];20
111916248;0.2072981;40.0;0.0051825;[111941223];0
111916254;0.2569385;40.0;0.0064235;[72397720, 127157896];0
111916259;0.2232384;40.0;0.00139525;[111880104, 111894529, 111907456, 111946976];3
111916262;0.1188813;40.0;0.00148605;[111916119, 159091221];3
111916270;0.0833129;40.0;0.0020828;[111919538, 111922177, 111938466];2
111916275;0.0382718;40.0;0.0009568;[118543041];5
111916277;0.1295858;40.0;0.0016198;[111893761, 111898783, 111969284];3
111916282;0.2637374;40.0;0.0008241749999999999;[111880807, 111883439, 111910250, 111951527, 111961061, 111961710, 111965854];6
111916287;0.20172410000000002;40.0;0.00252155;[111893941, 111896924, 111908754, 111943906, 111953791];2
111916291;1.5007316;40.0;0.0031265416666666664;[111879993, 111888182, 111899407, 111901732, 111914685, 111927781, 111931553, 111935979, 111941047, 111954312, 111962866, 111963070];1
111916302;0.4147032;40.0;0.0011519555555555554;[111947283, 111968496];4
111916305;0.3188175;40.0;0.0019925999999999998;[111895865, 111898328, 143917107];2
111916313;0.10145;40.0;0.0025363;[28185248, 103067272];2
111916315;0.1526459;40.0;0.000954025;[111929553, 117598279, 117598421];5
111916320;0.3386596;40.0;0.00211665;[111888337, 111911909, 111924952, 111931096, 111942589];2
111916344;0.0952401;40.0;0.002381;[111928435, 111944265];2
111916357;0.0924005;40.0;0.00231;[];2
111916371;0.263996;40.0;0.0016499750000000001;[111905901, 111958085];3
111916392;0.120027;40.0;0.0030007;[111888739, 111925439, 111944857];1
111916415;0.1867782;40.0;0.00233475;[39363501, 111918168, 115514089];2
111916418;0.8527996;40.0;0.0035533333333333333;[111886288, 111886737, 111888866, 111896129, 111906101, 111930029, 143704926, 199397441];1
111916421;0.2052023;40.0;0.0051301;[111919270];0
111916430;0.3018268;40.0;0.0037727999999999998;[111939030, 111957937, 143779111];1
111916433;0.0890965;40.0;0.0022274;[111899804];2
111916436;0.1407115;40.0;0.0017588999999999999;[111898536, 111927406, 111961374];2
111916443;0.1419695;40.0;0.001183066666666667;[111932618, 111938455, 144177502, 144177593];4
111916480;0.0697518;40.0;0.0017438;[111887382, 111904416];3
111916483;0.2832312;40.0;0.0017702;[111885347, 111909758, 111966933];2
111916489;0.5047576;40.0;0.0025237799999999998;[111886083, 111959692, 143779111, 160694171];2
111916499;0.119596;40.0;0.00149495;[111938691, 144177502];3
111916526;0.0465759;40.0;0.0011644;[111907784, 111964855];4
111916529;0.39555860000000004;40.0;0.0049445;[111886229, 111895548, 111903565, 111923464];0
111916537;0.1076357;40.0;0.0026909;[111799845, 111799994, 111932574];1
111916538;0.0500685;40.0;0.0012517;[72395564, 111917927];4
111916543;0.3641273;40.0;0.001300442857142857;[111898643, 111901426, 111906015, 111919327, 111929084, 111955748, 163597008];4
111916549;0.4053544;40.0;0.0033779333333333332;[54830141, 111908199, 111960355, 126127952, 126127961];1
111916550;0.1440702;40.0;0.0036018;[111931244, 162932645];1
111916560;0.1358228;40.0;0.0016978000000000002;[];3
111916578;0.0999873;40.0;0.0024997;[111928162];2
111916581;0.5778486;40.0;0.00361155;[111891574, 127704252, 143762673];1
111916584;0.4126766;40.0;0.00206338;[34861547, 111908515, 111916682, 111939183];2
111916592;0.14291700000000002;40.0;0.0011909666666666666;[111910841, 111921974, 111959109, 163820580];4
111916597;0.8830743;40.0;0.00220769;[111947283, 111968496];2
111916608;0.0713723;40.0;0.0017843;[33784398, 127873659];2
111916610;0.15180649999999998;40.0;0.0012650333333333334;[60104918, 111920180, 111921302, 111964183];4
111916615;0.164774;40.0;0.0041194;[111918677, 160694171];1
111916628;1.0247754;40.0;0.0036599000000000002;[37567519, 111929429, 111935321, 128926512, 143867397];1
111916629;0.08505209999999999;40.0;0.0010631500000000001;[111925385, 111967083];4
111916670;1.442396;40.0;0.0018030000000000001;[111886361, 111954422, 154971461];2
111916673;0.140751;40.0;0.0035188;[111893906];1
111916680;0.0776684;40.0;0.0019417;[111908026, 111936208, 111965105];2
111916682;0.3925297;40.0;0.00196268;[111916584, 111920699, 111924026, 111932386];2
111916686;0.0487169;40.0;0.0012179;[111881179, 111891100, 111901254, 111920657];4
111916715;0.3271521;40.0;0.0081788;[111955057];0
111916724;0.4549476;40.0;0.0037912333333333333;[111920686, 204637553];1
111916729;0.2544288;40.0;0.0021202666666666667;[111881108, 111936916, 111949865, 111957806, 111958811];2
111916750;0.0994227;40.0;0.0012428;[111890419, 111923391, 111956922];4
111916755;0.0480979;40.0;0.0012024;[39550977];4
111916797;0.1184741;40.0;0.0029619;[111920877, 111947312];1
111916802;0.0314339;40.0;0.0007858;[47731217];6
111916810;0.0951629;40.0;0.0023791;[111882818, 111918592, 111969818];2
111916821;0.2831817;40.0;0.0014158999999999999;[111904750, 111924803, 111926903, 111936916, 111940948, 111945777, 111962710];3
111916822;0.4582401;40.0;0.005728;[26407080, 111913730, 111921447];0
111916827;0.3013009;40.0;0.0025108333333333332;[111894449, 111920291, 111931519, 111951039, 111969291, 172510806];2
111916830;0.2379366;40.0;0.0029741999999999998;[111954895, 111956970];1
111916837;0.0557311;40.0;0.0013933;[111956363];3
111916846;0.1425978;40.0;0.0035649;[111598031, 111598179];1
111916853;0.1262111;40.0;0.0031553;[40791311, 163725380];1
111916866;0.5851841;40.0;0.0073148;[111885466, 111886611];0
111916885;0.5150016000000001;40.0;0.0014305666666666666;[111889127, 111912338, 111914872, 111929063, 111930460, 111936713, 111943618, 111953783, 111956016];3
111916892;0.0473502;40.0;0.0011838;[111888229, 111948405];4
111916897;0.15588380000000002;40.0;0.0019485499999999998;[111952574];2
111916905;0.0196995;40.0;0.0004925;[111882482, 111915067, 111959023];10
111916909;0.3871634;40.0;0.0016132000000000002;[28224174, 65498730, 111958031, 126129853, 195079445, 195079454];3
111916917;0.1074748;40.0;0.0026869;[111967774, 122215635];1
111916919;0.0751907;40.0;0.0018798;[111884888, 111888873, 111933086];2
111916930;0.34417179999999997;40.0;0.00143405;[111889493, 111917506, 111920890, 111936173];3
111916951;0.1064657;40.0;0.0026616;[34334779, 111906148, 111940387];1
111916953;0.1384196;40.0;0.00173025;[111906758];3
111916991;0.2270262;40.0;0.0028377999999999997;[32968988, 111970005, 170206005];1
111916999;0.28985669999999997;40.0;0.0036232;[111926558, 111941458, 111967202];1
111917002;0.0796495;40.0;0.0019912;[111906394, 111910517];2
111917009;0.5974524999999999;40.0;0.002133757142857143;[111890631, 111928794, 111947587, 143762691, 163597008];2
111917012;0.3206314;40.0;0.00200395;[111927633, 111956889, 128739695, 162142049, 162142050, 162142089, 162142090];2
111917014;0.3940931;40.0;0.00164205;[111887595, 111925319, 111960286];3
111917015;0.7868252;40.0;0.0021856333333333334;[111898464, 111912922, 111921081, 111930531, 111931269, 111947348, 111951913];2
111917049;0.0630089;40.0;0.0015752;[111954789];3
111917052;0.1598528;40.0;0.0039963;[111904472, 111966764];1
111917053;0.0591636;40.0;0.0014791;[38221553];3
111917064;0.1729196;40.0;0.004323;[111915854, 111948996];1
111917065;0.1457753;40.0;0.0018222;[];2
111917066;0.1275379;40.0;0.0031884;[111924026, 111953845];1
111917072;0.5216328;40.0;0.0032602250000000003;[111896241, 111907356, 111946782, 111964498, 162142089];1
111917076;0.0707076;40.0;0.00088385;[111882482, 111909157];5
111917079;0.297516;40.0;0.00185945;[];2
111917085;0.1321596;40.0;0.003304;[111921045];1
111917092;0.3304739;40.0;0.0041309;[30103058, 111931843];1
111917105;0.0322531;40.0;0.0008063;[35920801];6
111917107;0.31969159999999996;40.0;0.0026640666666666664;[111894645, 111956220];1
111917121;0.3000532;40.0;0.0025004333333333334;[111898894, 111908892, 111910326, 111913320, 111948196, 111956301];2
111917131;0.1645789;40.0;0.0041145;[];1
111917145;0.1638543;40.0;0.0013654666666666666;[111880656, 111911546];3
111917152;0.2583347;40.0;0.0008072999999999999;[27945311, 111915270, 111938552, 154802814, 154802817];6
111917156;0.0095395;40.0;0.0002385;[38221459];22
111917159;0.11037839999999999;40.0;0.0009198333333333333;[11980676, 111888301, 111914208, 111965333];5
111917164;0.0170614;40.0;0.0004265;[111914720, 111921124];12
111917177;0.3250764;40.0;0.0016253799999999998;[111880656, 111881058, 111891039, 111904514, 111961063, 111968766];3
111917182;0.1751956;40.0;0.00218995;[111925319];2
111917185;0.1351131;40.0;0.0033778;[111905263];1
111917214;0.3461823;40.0;0.002884833333333333;[68713937, 111949957];1
111917217;0.1999664;40.0;0.0049992;[111925964];0
111917219;0.114462;40.0;0.0028616;[111970237];1
111917221;0.0098183;40.0;0.0002455;[111933389];21
111917244;0.3751418;40.0;0.00234465;[39456664, 111925372, 111933412, 163611806];2
111917262;0.18960349999999998;40.0;0.00237005;[111921222];2
111917278;0.0993395;40.0;0.00124175;[146843515];4
111917292;0.0507845;40.0;0.0012696;[37434910, 154796045];4
111917302;0.1201901;40.0;0.0015024;[111913209, 111954606, 171850429];3
111917307;0.1109391;40.0;0.00138675;[111918075, 126855950];3
111917343;0.3184112;40.0;0.00398015;[35069337, 35069338, 35339004, 111923494, 111933350];1
111917366;0.0577919;40.0;0.0014448;[111890921, 111942670];3
111917373;0.14555289999999999;40.0;0.0018194;[24267170];2
111917397;0.2253581;40.0;0.0014085249999999999;[87965973, 124146808, 124146890];3
111917404;0.3105674;40.0;0.0038821;[111933572, 111939030, 111957937, 143779111];1
111917405;0.2687779;40.0;0.00167985;[68336866, 111879380, 111895812, 169320571, 169327874];3
111917409;0.4694775;40.0;0.0058685000000000005;[111930441];0
111917415;0.1183263;40.0;0.0029582;[111598169];1
111917422;0.1057;40.0;0.0026425;[111904842, 123853171];1
111917435;0.1525149;40.0;0.0038129;[17624222, 111966417];1
111917470;0.1346385;40.0;0.003366;[111883036, 111904329, 111921426];1
111917471;0.0477705;40.0;0.0011943;[111881249, 111926955];4
111917476;0.1319359;40.0;0.0010994666666666666;[111905585, 111910022, 111913912, 111939045, 111949936];4
111917478;0.045913;40.0;0.0011478;[];4
111917490;0.0331263;40.0;0.0008282;[];6
111917498;0.2615802;40.0;0.0021798333333333335;[111902913, 111913626, 111925750];2
111917506;0.11977080000000001;40.0;0.0014971;[111915677, 111916930, 111920890];3
111917510;0.0230445;40.0;0.0005761;[];9
111917511;0.1318007;40.0;0.003295;[111909278, 111963682];1
111917518;0.0555989;40.0;0.00139;[111887051, 111902827];3
111917531;0.099982;40.0;0.00124975;[111930544, 111964763, 111967658];4
111917537;0.0439666;40.0;0.0010992;[89558448];4
111917558;0.0968939;40.0;0.0012112;[111962979];4
111917562;0.0981057;40.0;0.0012263;[111924661];4
111917563;1.0283283;40.0;0.0028564666666666665;[111880590, 111882783, 111886571, 111886824, 111892797, 111903893, 111911868, 111915405, 111926278, 111952247, 111961531, 167085076];1
111917564;0.1410247;40.0;0.0035256;[111931735];1
111917570;0.2530733;40.0;0.0063268;[111921528, 111960257];0
111917575;0.1165639;40.0;0.0029141;[143607734];1
111917592;0.1217249;40.0;0.0030431;[25138076, 25138104];1
111917608;0.3001264;40.0;0.0025010333333333333;[111881871, 111970678, 157909966];2
111917611;0.2895597;40.0;0.001809775;[111894583, 111902715, 111920970, 111921522, 111938598];2
111917631;0.204059;40.0;0.0051015;[70677435, 115626769];0
111917635;0.0934738;40.0;0.0011684;[111928999, 111937025];4
111917651;0.5443248;40.0;0.006804050000000001;[111899904];0
111917661;0.0341837;40.0;0.0008546;[27767540, 27767541, 121484523];6
111917671;0.3635722;40.0;0.0022723250000000004;[111882225, 111894317, 111933740, 111943354, 111948678, 111955453, 111965044];2
111917680;0.1858285;40.0;0.0015485666666666667;[111881985, 111922887, 163820557];3
111917687;0.0197068;40.0;0.0004927;[111910815, 111913601, 111970757];10
111917693;0.0900069;40.0;0.0022502;[24252803, 42213129];2
111917695;0.0463873;40.0;0.00057985;[111914007, 111959434];9
111917703;0.08262610000000001;40.0;0.00103285;[111925824];5
111917714;0.149959;40.0;0.003749;[];1
111917718;0.2684236;40.0;0.0016776249999999999;[111912751, 111925197, 111927131, 111963836];3
111917736;0.1947901;40.0;0.0016232333333333333;[111893838, 111970806, 153681366];3
111917748;0.0332316;40.0;0.0008308;[111880429, 111936225, 146212025];6
111917753;1.2640399;40.0;0.001858894117647059;[111884563, 111895077, 111898060, 111898517, 111904788, 111910231, 111919367, 111924328, 111929702, 111935605, 111936361, 111954522, 111957680, 111966721, 111966908, 111968071];2
111917771;0.0191256;40.0;0.0004781;[117598378];11
111917774;0.1411133;40.0;0.0017639499999999998;[111927499, 127348930];2
111917784;0.0675675;40.0;0.0016892;[111880530, 111923641, 111927742];3
111917803;0.07231270000000001;40.0;0.0009039499999999999;[122507452];5
111917810;0.3089498;40.0;0.0025746000000000002;[111882344, 111887744, 111898518, 111903210, 111954162];1
111917819;0.2211262;40.0;0.0027640499999999997;[111926075, 111952338, 111957288];1
111917824;0.1520981;40.0;0.0012675;[111910948, 111925845, 111927267, 111931221];4
111917835;0.1816291;40.0;0.0045407;[111897184, 111954040];1
111917858;0.0800432;40.0;0.0020011;[111900278, 172879626];2
111917877;0.2937546;40.0;0.002447966666666667;[111889412, 111915975, 111930900, 127157832];2
111917882;0.9654404;40.0;0.0016090666666666667;[111881934, 111885397, 111889957, 111896186, 111897753, 111913107, 111914806, 111928150, 111929764, 111938324, 111942746, 111960601, 111970502];3
111917884;0.0213712;40.0;0.0005343;[111908355];9
111917888;0.0795247;40.0;0.00099405;[40992060, 111935525, 183329813];5
111917890;0.0351946;40.0;0.0008799;[111887879];5
111917896;0.0892775;40.0;0.00111595;[111881506, 111924383, 111932200];4
111917909;0.1035829;40.0;0.0025896;[111942900, 111944611, 111967761];1
111917911;0.1398472;40.0;0.0034962;[24332264, 24332267];1
111917920;0.0457774;40.0;0.0011444;[111894725, 111909694];4
111917927;0.0352842;40.0;0.0008821;[111916538];5
111917928;0.0306892;40.0;0.0007672;[111903477, 111964618];6
111917932;0.1895096;40.0;0.0015792666666666667;[111883242, 111963946];3
111917956;0.1551176;40.0;0.00077558;[111922437, 111934669, 111937242, 111945506];6
111917958;0.1273381;40.0;0.0031835;[111884853];1
111917961;0.1851247;40.0;0.0015427;[28746604, 111914297, 111928841];3
111917987;0.067465;40.0;0.0016866;[];3
111918025;0.1075379;40.0;0.0013442;[126860687];3
111918027;0.0648773;40.0;0.0016219;[71213444, 246410999];3
111918029;0.4130089;40.0;0.001475042857142857;[111883857, 111897542, 111926955, 111932255, 111964506];3
111918040;0.110823;40.0;0.0027706;[28185420, 32968988];1
111918043;0.1328952;40.0;0.0033224;[111896081, 111906138];1
111918053;0.1861667;40.0;0.0023271;[40992060, 111952875];2
111918066;0.2362663;40.0;0.0059067;[87965973, 87965977];0
111918069;0.0892399;40.0;0.002231;[111967020];2
111918072;0.072169;40.0;0.0009021;[];5
111918075;0.19922269999999997;40.0;0.0024902500000000003;[111917307];2
111918080;0.0380641;40.0;0.0009516;[111914060];5
